"Date","Div","Home","Away","Res","AvgH","AvgD","AvgA","Season"
"2015-02-14","E1","Charlton","Brentford","H",3.4,3.34,2.12,2014
"2015-02-14","E1","Fulham","Ipswich","A",2.95,3.33,2.35,2014
"2015-02-14","E1","Leeds","Millwall","H",2.17,3.29,3.36,2014
"2015-02-14","E1","Norwich","Wolves","H",1.74,3.68,4.59,2014
"2015-02-14","E1","Sheffield Weds","Brighton","D",2.45,3.14,2.99,2014
"2015-02-17","E1","Cardiff","Blackburn","D",2.68,3.27,2.62,2014
"2015-02-17","E1","Reading","Wigan","A",1.99,3.33,3.86,2014
"2015-02-17","E1","Rotherham","Derby","D",3.71,3.36,2.02,2014
"2015-02-18","E1","Birmingham","Middlesbrough","D",3.64,3.29,2.06,2014
"2015-02-20","E1","Wigan","Charlton","A",1.93,3.29,4.19,2014
"2015-02-21","E1","Blackburn","Blackpool","D",1.51,4.12,6.44,2014
"2015-02-21","E1","Brentford","Bournemouth","H",3.34,3.37,2.14,2014
"2015-02-21","E1","Brighton","Birmingham","H",1.99,3.34,3.84,2014
"2015-02-21","E1","Derby","Sheffield Weds","H",1.63,3.74,5.45,2014
"2015-02-21","E1","Huddersfield","Cardiff","D",2.05,3.37,3.6,2014
"2015-02-21","E1","Ipswich","Reading","A",2.03,3.35,3.68,2014
"2015-02-21","E1","Middlesbrough","Leeds","A",1.54,4,6.15,2014
"2015-02-21","E1","Millwall","Fulham","D",2.39,3.26,2.96,2014
"2015-02-21","E1","Nott'm Forest","Bolton","H",2.06,3.4,3.53,2014
"2015-02-21","E1","Watford","Norwich","A",2.59,3.31,2.67,2014
"2015-02-21","E1","Wolves","Rotherham","H",1.96,3.42,3.81,2014
"2015-02-24","E1","Blackburn","Norwich","A",3.04,3.33,2.3,2014
"2015-02-24","E1","Brentford","Blackpool","H",1.47,4.3,6.6,2014
"2015-02-24","E1","Brighton","Leeds","H",1.91,3.36,4.09,2014
"2015-02-24","E1","Derby","Charlton","H",1.47,4.24,6.7,2014
"2015-02-24","E1","Huddersfield","Reading","H",2.46,3.24,2.84,2014
"2015-02-24","E1","Ipswich","Birmingham","H",1.78,3.52,4.57,2014
"2015-02-24","E1","Middlesbrough","Bolton","H",1.48,4.15,6.68,2014
"2015-02-24","E1","Millwall","Sheffield Weds","A",2.78,3.07,2.63,2014
"2015-02-24","E1","Watford","Rotherham","H",1.65,3.85,5,2014
"2015-02-24","E1","Wigan","Cardiff","A",2.28,3.17,3.22,2014
"2015-02-24","E1","Wolves","Fulham","H",1.77,3.61,4.47,2014
"2015-02-25","E1","Nott'm Forest","Bournemouth","H",3.08,3.38,2.24,2014
"2015-02-28","E1","Birmingham","Brentford","H",2.87,3.37,2.4,2014
"2015-02-28","E1","Blackpool","Wigan","A",3.44,3.22,2.17,2014
"2015-02-28","E1","Bolton","Brighton","H",2.87,3.2,2.5,2014
"2015-02-28","E1","Bournemouth","Blackburn","D",1.7,3.81,4.73,2014
"2015-02-28","E1","Cardiff","Wolves","A",2.62,3.25,2.68,2014
"2015-02-28","E1","Charlton","Huddersfield","H",2.69,3.26,2.62,2014
"2015-02-28","E1","Fulham","Derby","H",3.84,3.5,1.93,2014
"2015-02-28","E1","Leeds","Watford","A",3.2,3.31,2.24,2014
"2015-02-28","E1","Reading","Nott'm Forest","A",2.25,3.34,3.15,2014
"2015-02-28","E1","Rotherham","Millwall","H",2.18,3.33,3.31,2014
"2015-02-28","E1","Sheffield Weds","Middlesbrough","H",3.51,3.24,2.15,2014
"2015-03-01","E1","Norwich","Ipswich","H",1.83,3.56,4.25,2014
"2015-03-03","E1","Bolton","Reading","D",2.51,3.28,2.8,2014
"2015-03-03","E1","Bournemouth","Wolves","H",1.74,3.69,4.67,2014
"2015-03-03","E1","Brentford","Huddersfield","H",1.87,3.61,4.02,2014
"2015-03-03","E1","Brighton","Derby","H",2.74,3.25,2.58,2014
"2015-03-03","E1","Charlton","Nott'm Forest","H",3.09,3.32,2.3,2014
"2015-03-03","E1","Middlesbrough","Millwall","H",1.41,4.34,8.2,2014
"2015-03-03","E1","Rotherham","Cardiff","A",2.47,3.2,2.91,2014
"2015-03-03","E1","Watford","Fulham","H",1.69,3.91,4.72,2014
"2015-03-04","E1","Birmingham","Blackpool","H",1.56,3.95,5.89,2014
"2015-03-04","E1","Leeds","Ipswich","H",2.96,3.24,2.38,2014
"2015-03-04","E1","Norwich","Wigan","A",1.53,3.92,6.44,2014
"2015-03-04","E1","Sheffield Weds","Blackburn","A",2.35,3.23,3.05,2014
"2015-03-06","E1","Fulham","Bournemouth","A",3.79,3.55,1.95,2014
"2015-03-07","E1","Blackpool","Sheffield Weds","A",4.36,3.41,1.85,2014
"2015-03-07","E1","Cardiff","Charlton","A",1.88,3.38,4.3,2014
"2015-03-07","E1","Derby","Birmingham","D",1.58,3.91,5.82,2014
"2015-03-07","E1","Huddersfield","Rotherham","A",2.1,3.38,3.44,2014
"2015-03-07","E1","Ipswich","Brentford","D",2.12,3.37,3.39,2014
"2015-03-07","E1","Millwall","Norwich","A",4.53,3.55,1.79,2014
"2015-03-07","E1","Nott'm Forest","Middlesbrough","H",2.9,3.29,2.42,2014
"2015-03-07","E1","Wigan","Leeds","A",2.07,3.24,3.71,2014
"2015-03-07","E1","Wolves","Watford","D",2.55,3.29,2.73,2014
"2015-03-10","E1","Reading","Brighton","H",2.45,3.18,2.92,2014
"2015-03-11","E1","Blackburn","Bolton","H",1.9,3.45,3.99,2014
"2015-03-14","E1","Birmingham","Huddersfield","D",2.13,3.4,3.35,2014
"2015-03-14","E1","Bolton","Millwall","H",2.01,3.45,3.66,2014
"2015-03-14","E1","Bournemouth","Blackpool","H",1.2,6.49,13.87,2014
"2015-03-14","E1","Brentford","Cardiff","A",1.82,3.56,4.34,2014
"2015-03-14","E1","Brighton","Wolves","D",2.24,3.26,3.25,2014
"2015-03-14","E1","Charlton","Blackburn","A",2.83,3.24,2.5,2014
"2015-03-14","E1","Leeds","Nott'm Forest","D",2.8,3.24,2.53,2014
"2015-03-14","E1","Middlesbrough","Ipswich","H",1.88,3.43,4.21,2014
"2015-03-14","E1","Norwich","Derby","D",2.05,3.41,3.56,2014
"2015-03-14","E1","Rotherham","Wigan","A",2.5,3.19,2.86,2014
"2015-03-14","E1","Sheffield Weds","Fulham","D",1.95,3.36,3.94,2014
"2015-03-14","E1","Watford","Reading","H",1.65,3.91,4.98,2014
"2015-03-17","E1","Blackburn","Brentford","A",2.31,3.42,2.98,2014
"2015-03-17","E1","Blackpool","Charlton","A",3.6,3.3,2.08,2014
"2015-03-17","E1","Cardiff","Bournemouth","D",3.99,3.59,1.88,2014
"2015-03-17","E1","Derby","Middlesbrough","A",2.42,3.22,2.95,2014
"2015-03-17","E1","Huddersfield","Norwich","D",3.88,3.48,1.94,2014
"2015-03-17","E1","Ipswich","Bolton","H",1.7,3.66,5.04,2014
"2015-03-17","E1","Millwall","Brighton","D",3.36,3.26,2.19,2014
"2015-03-17","E1","Wigan","Watford","A",3.15,3.29,2.28,2014
"2015-03-17","E1","Wolves","Sheffield Weds","H",2.03,3.3,3.76,2014
"2015-03-18","E1","Fulham","Leeds","A",2.23,3.3,3.21,2014
"2015-03-18","E1","Nott'm Forest","Rotherham","H",1.76,3.64,4.56,2014
"2015-03-20","E1","Wolves","Derby","H",2.52,3.26,2.81,2014
"2015-03-21","E1","Blackburn","Brighton","A",2.2,3.27,3.3,2014
"2015-03-21","E1","Blackpool","Leeds","D",3.85,3.35,1.98,2014
"2015-03-21","E1","Bournemouth","Middlesbrough","H",2.11,3.37,3.43,2014
"2015-03-21","E1","Brentford","Millwall","D",1.59,3.96,5.52,2014
"2015-03-21","E1","Cardiff","Birmingham","H",2.19,3.31,3.27,2014
"2015-03-21","E1","Charlton","Reading","H",2.79,3.23,2.53,2014
"2015-03-21","E1","Huddersfield","Fulham","A",2.16,3.43,3.23,2014
"2015-03-21","E1","Norwich","Nott'm Forest","H",1.64,3.85,5.22,2014
"2015-03-21","E1","Rotherham","Sheffield Weds","A",2.55,3.22,2.77,2014
"2015-03-21","E1","Watford","Ipswich","A",2.1,3.42,3.38,2014
"2015-03-21","E1","Wigan","Bolton","D",2.14,3.24,3.5,2014
"2015-04-03","E1","Birmingham","Rotherham","H",2.23,3.29,3.23,2014
"2015-04-03","E1","Brighton","Norwich","A",3.37,3.26,2.18,2014
"2015-04-03","E1","Derby","Watford","D",2.06,3.44,3.52,2014
"2015-04-03","E1","Fulham","Brentford","A",3.09,3.41,2.25,2014
"2015-04-03","E1","Ipswich","Bournemouth","D",2.97,3.26,2.39,2014
"2015-04-03","E1","Middlesbrough","Wigan","H",1.57,3.76,6.43,2014
"2015-04-03","E1","Millwall","Charlton","H",2.48,3.24,2.86,2014
"2015-04-03","E1","Nott'm Forest","Wolves","A",2.24,3.31,3.22,2014
"2015-04-04","E1","Bolton","Blackpool","D",1.55,3.88,6.36,2014
"2015-04-04","E1","Leeds","Blackburn","A",2.73,3.23,2.59,2014
"2015-04-04","E1","Reading","Cardiff","D",2.11,3.32,3.51,2014
"2015-04-04","E1","Sheffield Weds","Huddersfield","D",2.12,3.32,3.45,2014
"2015-04-06","E1","Bournemouth","Birmingham","H",1.39,4.69,8.06,2014
"2015-04-06","E1","Brentford","Nott'm Forest","D",1.93,3.63,3.75,2014
"2015-04-06","E1","Cardiff","Bolton","A",2.1,3.36,3.47,2014
"2015-04-06","E1","Huddersfield","Ipswich","H",2.91,3.29,2.42,2014
"2015-04-06","E1","Norwich","Sheffield Weds","H",1.49,4.19,6.66,2014
"2015-04-06","E1","Rotherham","Brighton","H",2.73,3.22,2.61,2014
"2015-04-06","E1","Watford","Middlesbrough","H",2.4,3.3,2.92,2014
"2015-04-06","E1","Wigan","Derby","A",3.32,3.26,2.21,2014
"2015-04-06","E1","Wolves","Leeds","H",1.65,3.74,5.31,2014
"2015-04-07","E1","Blackpool","Reading","D",4.29,3.43,1.86,2014
"2015-04-07","E1","Charlton","Fulham","D",2.36,3.32,2.96,2014
"2015-04-10","E1","Brighton","Bournemouth","A",4.63,3.58,1.77,2014
"2015-04-10","E1","Fulham","Wigan","D",2.26,3.32,3.18,2014
"2015-04-11","E1","Birmingham","Wolves","H",3.26,3.29,2.22,2014
"2015-04-11","E1","Bolton","Norwich","A",4.55,3.57,1.79,2014
"2015-04-11","E1","Derby","Brentford","D",2.01,3.53,3.58,2014
"2015-04-11","E1","Ipswich","Blackpool","H",1.26,5.55,12.09,2014
"2015-04-11","E1","Leeds","Cardiff","A",2.59,3.19,2.78,2014
"2015-04-11","E1","Middlesbrough","Rotherham","H",1.46,4.34,6.86,2014
"2015-04-11","E1","Millwall","Watford","A",3.94,3.58,1.89,2014
"2015-04-11","E1","Nott'm Forest","Huddersfield","A",2.02,3.47,3.62,2014
"2015-04-11","E1","Reading","Blackburn","D",2.44,3.24,2.91,2014
"2015-04-11","E1","Sheffield Weds","Charlton","D",1.89,3.38,4.27,2014
"2015-04-14","E1","Birmingham","Blackburn","D",2.73,3.27,2.58,2014
"2015-04-14","E1","Bolton","Charlton","D",2.08,3.37,3.52,2014
"2015-04-14","E1","Brighton","Huddersfield","D",2.06,3.35,3.6,2014
"2015-04-14","E1","Derby","Blackpool","H",1.2,6.5,13.73,2014
"2015-04-14","E1","Ipswich","Cardiff","H",1.7,3.61,5.1,2014
"2015-04-14","E1","Leeds","Norwich","A",6.61,3.96,1.52,2014
"2015-04-14","E1","Middlesbrough","Wolves","H",1.85,3.43,4.41,2014
"2015-04-14","E1","Millwall","Wigan","H",2.79,3.24,2.53,2014
"2015-04-14","E1","Reading","Bournemouth","A",6.14,4.01,1.54,2014
"2015-04-14","E1","Sheffield Weds","Brentford","H",3.34,3.37,2.15,2014
"2015-04-15","E1","Fulham","Rotherham","D",2.1,3.43,3.38,2014
"2015-04-15","E1","Nott'm Forest","Watford","A",3.1,3.43,2.22,2014
"2015-04-17","E1","Norwich","Middlesbrough","A",1.95,3.36,4.02,2014
"2015-04-18","E1","Blackburn","Nott'm Forest","D",2.01,3.54,3.55,2014
"2015-04-18","E1","Blackpool","Fulham","A",3.92,3.61,1.89,2014
"2015-04-18","E1","Bournemouth","Sheffield Weds","D",1.33,4.89,9.72,2014
"2015-04-18","E1","Brentford","Bolton","D",1.52,4.25,6.04,2014
"2015-04-18","E1","Cardiff","Millwall","D",2.06,3.31,3.67,2014
"2015-04-18","E1","Charlton","Leeds","H",1.98,3.4,3.81,2014
"2015-04-18","E1","Huddersfield","Derby","D",3.73,3.53,1.96,2014
"2015-04-18","E1","Watford","Birmingham","H",1.39,4.75,7.53,2014
"2015-04-18","E1","Wigan","Brighton","H",2.5,3.2,2.86,2014
"2015-04-18","E1","Wolves","Ipswich","D",2.35,3.33,2.99,2014
"2015-04-21","E1","Blackburn","Millwall","H",2.04,3.4,3.63,2014
"2015-04-22","E1","Reading","Birmingham","A",1.99,3.39,3.73,2014
"2015-04-25","E1","Birmingham","Charlton","H",2.21,3.32,3.26,2014
"2015-04-25","E1","Brighton","Watford","A",4.13,3.57,1.87,2014
"2015-04-25","E1","Cardiff","Blackpool","H",1.52,4.04,6.51,2014
"2015-04-25","E1","Fulham","Middlesbrough","H",4.93,3.69,1.7,2014
"2015-04-25","E1","Huddersfield","Blackburn","D",2.3,3.42,2.99,2014
"2015-04-25","E1","Ipswich","Nott'm Forest","H",1.62,3.9,5.35,2014
"2015-04-25","E1","Millwall","Derby","D",4.35,3.56,1.82,2014
"2015-04-25","E1","Reading","Brentford","A",3.5,3.52,2.04,2014
"2015-04-25","E1","Rotherham","Norwich","D",5.65,3.87,1.6,2014
"2015-04-25","E1","Sheffield Weds","Leeds","A",1.73,3.59,4.9,2014
"2015-04-25","E1","Wigan","Wolves","A",3.01,3.3,2.34,2014
"2015-04-27","E1","Bournemouth","Bolton","H",1.27,5.62,10.61,2014
"2015-04-28","E1","Rotherham","Reading","H",1.86,3.49,4.24,2014
"2015-05-02","E1","Blackburn","Ipswich","H",3.14,3.32,2.27,2014
"2015-05-02","E1","Blackpool","Huddersfield","D",4.17,3.71,1.81,2014
"2015-05-02","E1","Bolton","Birmingham","A",2.23,3.43,3.12,2014
"2015-05-02","E1","Brentford","Wigan","H",1.35,4.96,8.43,2014
"2015-05-02","E1","Charlton","Bournemouth","A",6.72,4.32,1.47,2014
"2015-05-02","E1","Derby","Reading","A",1.35,4.94,8.39,2014
"2015-05-02","E1","Leeds","Rotherham","D",2.35,3.35,2.96,2014
"2015-05-02","E1","Middlesbrough","Brighton","D",1.59,3.82,5.85,2014
"2015-05-02","E1","Norwich","Fulham","H",1.44,4.43,7.22,2014
"2015-05-02","E1","Nott'm Forest","Cardiff","A",1.95,3.58,3.72,2014
"2015-05-02","E1","Watford","Sheffield Weds","D",1.37,4.81,8.08,2014
"2015-05-02","E1","Wolves","Millwall","H",1.37,4.76,8.22,2014
"2015-08-07","E1","Brighton","Nott'm Forest","H",2.29,3.23,3.17,2015
"2015-08-08","E1","Birmingham","Reading","H",2.41,3.24,2.93,2015
"2015-08-08","E1","Blackburn","Wolves","A",2.51,3.24,2.8,2015
"2015-08-08","E1","Bolton","Derby","D",3.58,3.36,2.05,2015
"2015-08-08","E1","Brentford","Ipswich","D",2.04,3.45,3.48,2015
"2015-08-08","E1","Cardiff","Fulham","D",2.17,3.36,3.27,2015
"2015-08-08","E1","Charlton","QPR","H",2.89,3.25,2.44,2015
"2015-08-08","E1","Hull","Huddersfield","H",1.69,3.63,5.09,2015
"2015-08-08","E1","Leeds","Burnley","D",2.9,3.19,2.46,2015
"2015-08-08","E1","Rotherham","Milton Keynes Dons","A",2.74,3.28,2.54,2015
"2015-08-08","E1","Sheffield Weds","Bristol City","H",2.3,3.21,3.14,2015
"2015-08-09","E1","Preston","Middlesbrough","D",3.02,3.2,2.37,2015
"2015-08-15","E1","Bristol City","Brentford","A",2.66,3.37,2.57,2015
"2015-08-15","E1","Burnley","Birmingham","D",1.82,3.49,4.43,2015
"2015-08-15","E1","Derby","Charlton","D",1.6,3.86,5.69,2015
"2015-08-15","E1","Fulham","Brighton","A",2.48,3.25,2.85,2015
"2015-08-15","E1","Huddersfield","Blackburn","D",2.44,3.29,2.87,2015
"2015-08-15","E1","Ipswich","Sheffield Weds","H",2.07,3.31,3.63,2015
"2015-08-15","E1","Middlesbrough","Bolton","H",1.52,3.92,6.72,2015
"2015-08-15","E1","Milton Keynes Dons","Preston","A",2.19,3.3,3.31,2015
"2015-08-15","E1","Nott'm Forest","Rotherham","H",1.87,3.54,4.16,2015
"2015-08-15","E1","QPR","Cardiff","D",2.02,3.36,3.73,2015
"2015-08-16","E1","Reading","Leeds","D",1.9,3.42,4.1,2015
"2015-08-16","E1","Wolves","Hull","D",2.5,3.21,2.85,2015
"2015-08-18","E1","Blackburn","Cardiff","D",2.28,3.24,3.19,2015
"2015-08-18","E1","Derby","Middlesbrough","D",2.51,3.19,2.87,2015
"2015-08-18","E1","Huddersfield","Brighton","D",2.82,3.16,2.54,2015
"2015-08-18","E1","Ipswich","Burnley","H",2.08,3.31,3.58,2015
"2015-08-18","E1","Milton Keynes Dons","Bolton","H",1.89,3.48,4.08,2015
"2015-08-18","E1","Nott'm Forest","Charlton","D",1.99,3.41,3.77,2015
"2015-08-18","E1","Rotherham","Preston","D",2.9,3.2,2.46,2015
"2015-08-19","E1","Bristol City","Leeds","D",2.09,3.31,3.52,2015
"2015-08-19","E1","Hull","Fulham","H",1.65,3.75,5.28,2015
"2015-08-19","E1","Sheffield Weds","Reading","D",2.19,3.26,3.33,2015
"2015-08-19","E1","Wolves","QPR","A",2.07,3.34,3.57,2015
"2015-08-21","E1","Birmingham","Derby","D",2.84,3.26,2.51,2015
"2015-08-22","E1","Bolton","Nott'm Forest","D",2.4,3.31,2.91,2015
"2015-08-22","E1","Brighton","Blackburn","H",2.03,3.27,3.78,2015
"2015-08-22","E1","Burnley","Brentford","H",2.26,3.39,3.05,2015
"2015-08-22","E1","Cardiff","Wolves","H",2.67,3.2,2.67,2015
"2015-08-22","E1","Charlton","Hull","H",3.69,3.22,2.08,2015
"2015-08-22","E1","Fulham","Huddersfield","D",2.39,3.3,2.92,2015
"2015-08-22","E1","Leeds","Sheffield Weds","D",2.55,3.16,2.83,2015
"2015-08-22","E1","Middlesbrough","Bristol City","A",1.55,3.91,6.17,2015
"2015-08-22","E1","Preston","Ipswich","A",2.4,3.16,3.04,2015
"2015-08-22","E1","QPR","Rotherham","H",1.73,3.64,4.77,2015
"2015-08-22","E1","Reading","Milton Keynes Dons","D",2.13,3.28,3.45,2015
"2015-08-28","E1","Blackburn","Bolton","D",2.06,3.35,3.64,2015
"2015-08-29","E1","Brentford","Reading","A",2.21,3.34,3.25,2015
"2015-08-29","E1","Bristol City","Burnley","A",2.4,3.22,2.99,2015
"2015-08-29","E1","Derby","Leeds","A",1.63,3.73,5.63,2015
"2015-08-29","E1","Huddersfield","QPR","A",2.54,3.34,2.72,2015
"2015-08-29","E1","Hull","Preston","H",2.03,3.24,3.89,2015
"2015-08-29","E1","Ipswich","Brighton","A",2.13,3.27,3.49,2015
"2015-08-29","E1","Milton Keynes Dons","Birmingham","A",2.16,3.38,3.29,2015
"2015-08-29","E1","Nott'm Forest","Cardiff","A",2.34,3.27,3.04,2015
"2015-08-29","E1","Rotherham","Fulham","A",2.4,3.32,2.92,2015
"2015-08-29","E1","Sheffield Weds","Middlesbrough","A",3.46,3.26,2.15,2015
"2015-08-29","E1","Wolves","Charlton","H",1.84,3.44,4.43,2015
"2015-09-11","E1","Reading","Ipswich","H",2.23,3.19,3.41,2015
"2015-09-12","E1","Birmingham","Bristol City","H",2.46,3.31,2.83,2015
"2015-09-12","E1","Bolton","Wolves","H",2.86,3.21,2.5,2015
"2015-09-12","E1","Brighton","Hull","H",2.59,3.08,2.85,2015
"2015-09-12","E1","Burnley","Sheffield Weds","H",1.97,3.3,3.98,2015
"2015-09-12","E1","Cardiff","Huddersfield","H",2.02,3.31,3.75,2015
"2015-09-12","E1","Charlton","Rotherham","D",2,3.37,3.74,2015
"2015-09-12","E1","Leeds","Brentford","D",2.29,3.33,3.07,2015
"2015-09-12","E1","Middlesbrough","Milton Keynes Dons","H",1.54,3.93,6.27,2015
"2015-09-12","E1","Preston","Derby","A",2.59,3.19,2.76,2015
"2015-09-12","E1","QPR","Nott'm Forest","A",1.87,3.58,4.06,2015
"2015-09-13","E1","Fulham","Blackburn","H",2.45,3.3,2.84,2015
"2015-09-15","E1","Birmingham","Nott'm Forest","A",2.21,3.4,3.16,2015
"2015-09-15","E1","Bolton","Sheffield Weds","D",2.5,3.23,2.81,2015
"2015-09-15","E1","Brighton","Rotherham","H",1.61,3.74,5.78,2015
"2015-09-15","E1","Burnley","Milton Keynes Dons","H",1.69,3.61,5.21,2015
"2015-09-15","E1","Cardiff","Hull","A",2.76,3.11,2.64,2015
"2015-09-15","E1","Charlton","Huddersfield","A",2.24,3.26,3.23,2015
"2015-09-15","E1","Leeds","Ipswich","A",2.6,3.2,2.73,2015
"2015-09-15","E1","Middlesbrough","Brentford","H",1.58,3.98,5.66,2015
"2015-09-15","E1","Preston","Bristol City","D",2.26,3.25,3.19,2015
"2015-09-15","E1","Reading","Derby","A",2.45,3.25,2.88,2015
"2015-09-16","E1","QPR","Blackburn","D",1.95,3.45,3.8,2015
"2015-09-18","E1","Ipswich","Birmingham","D",1.89,3.55,4.02,2015
"2015-09-19","E1","Blackburn","Charlton","H",1.95,3.38,3.95,2015
"2015-09-19","E1","Brentford","Preston","H",2.33,3.24,3.05,2015
"2015-09-19","E1","Bristol City","Reading","A",2.48,3.3,2.81,2015
"2015-09-19","E1","Huddersfield","Bolton","H",2.18,3.33,3.28,2015
"2015-09-19","E1","Hull","QPR","D",1.9,3.37,4.15,2015
"2015-09-19","E1","Milton Keynes Dons","Leeds","A",2.36,3.25,3.01,2015
"2015-09-19","E1","Nott'm Forest","Middlesbrough","A",3.59,3.38,2.05,2015
"2015-09-19","E1","Rotherham","Cardiff","H",2.98,3.22,2.39,2015
"2015-09-19","E1","Sheffield Weds","Fulham","H",2.14,3.33,3.36,2015
"2015-09-19","E1","Wolves","Brighton","D",2.5,3.19,2.84,2015
"2015-09-21","E1","Derby","Burnley","D",2.11,3.31,3.46,2015
"2015-09-24","E1","Huddersfield","Nott'm Forest","D",2.4,3.24,2.89,2015
"2015-09-25","E1","Fulham","QPR","H",2.75,3.33,2.54,2015
"2015-09-26","E1","Birmingham","Rotherham","A",2.01,3.42,3.67,2015
"2015-09-26","E1","Bolton","Brighton","D",3.31,3.21,2.23,2015
"2015-09-26","E1","Brentford","Sheffield Weds","A",2.34,3.38,2.96,2015
"2015-09-26","E1","Burnley","Reading","A",2.44,3.17,2.96,2015
"2015-09-26","E1","Cardiff","Charlton","H",1.89,3.4,4.2,2015
"2015-09-26","E1","Hull","Blackburn","D",2.02,3.36,3.73,2015
"2015-09-26","E1","Ipswich","Bristol City","D",2.04,3.54,3.46,2015
"2015-09-26","E1","Milton Keynes Dons","Derby","A",3.71,3.51,1.97,2015
"2015-09-26","E1","Preston","Wolves","D",2.31,3.23,3.13,2015
"2015-09-27","E1","Middlesbrough","Leeds","H",1.48,4.2,6.7,2015
"2015-09-29","E1","Brentford","Birmingham","A",2.18,3.44,3.21,2015
"2015-09-29","E1","Fulham","Wolves","A",2.28,3.4,3.05,2015
"2015-10-02","E1","Rotherham","Burnley","A",3.1,3.25,2.34,2015
"2015-10-03","E1","Blackburn","Ipswich","H",2.16,3.4,3.26,2015
"2015-10-03","E1","Brighton","Cardiff","D",1.86,3.39,4.29,2015
"2015-10-03","E1","Bristol City","Milton Keynes Dons","D",1.9,3.57,3.89,2015
"2015-10-03","E1","Derby","Brentford","H",1.68,3.84,4.78,2015
"2015-10-03","E1","Leeds","Birmingham","A",2.28,3.32,3.08,2015
"2015-10-03","E1","Nott'm Forest","Hull","A",2.66,3.15,2.69,2015
"2015-10-03","E1","QPR","Bolton","H",2.1,3.37,3.44,2015
"2015-10-03","E1","Reading","Middlesbrough","H",2.56,3.19,2.78,2015
"2015-10-03","E1","Sheffield Weds","Preston","H",2.15,3.31,3.35,2015
"2015-10-03","E1","Wolves","Huddersfield","H",2.02,3.41,3.62,2015
"2015-10-04","E1","Charlton","Fulham","D",2.59,3.32,2.65,2015
"2015-10-16","E1","Bristol City","Nott'm Forest","H",2.22,3.39,3.21,2015
"2015-10-17","E1","Birmingham","QPR","H",2.27,3.34,3.12,2015
"2015-10-17","E1","Brentford","Rotherham","H",2.08,3.49,3.39,2015
"2015-10-17","E1","Burnley","Bolton","H",1.8,3.57,4.35,2015
"2015-10-17","E1","Ipswich","Huddersfield","D",1.9,3.56,3.92,2015
"2015-10-17","E1","Leeds","Brighton","A",3.23,3.18,2.3,2015
"2015-10-17","E1","Middlesbrough","Fulham","D",1.54,4.11,5.97,2015
"2015-10-17","E1","Milton Keynes Dons","Blackburn","H",2.84,3.33,2.44,2015
"2015-10-17","E1","Preston","Cardiff","D",2.32,3.19,3.16,2015
"2015-10-17","E1","Reading","Charlton","H",1.51,4.05,6.59,2015
"2015-10-17","E1","Sheffield Weds","Hull","D",2.64,3.15,2.74,2015
"2015-10-18","E1","Derby","Wolves","H",1.81,3.6,4.36,2015
"2015-10-20","E1","Bolton","Birmingham","A",2.47,3.27,2.83,2015
"2015-10-20","E1","Brighton","Bristol City","H",1.88,3.46,4.15,2015
"2015-10-20","E1","Cardiff","Middlesbrough","H",3.34,3.26,2.19,2015
"2015-10-20","E1","Charlton","Preston","A",2.63,3.16,2.72,2015
"2015-10-20","E1","Huddersfield","Milton Keynes Dons","H",2.08,3.4,3.45,2015
"2015-10-20","E1","Hull","Ipswich","H",1.96,3.34,3.96,2015
"2015-10-20","E1","Nott'm Forest","Burnley","D",2.71,3.26,2.59,2015
"2015-10-20","E1","QPR","Sheffield Weds","D",2.52,3.25,2.8,2015
"2015-10-20","E1","Rotherham","Reading","D",4.11,3.38,1.91,2015
"2015-10-21","E1","Blackburn","Derby","D",2.9,3.33,2.38,2015
"2015-10-21","E1","Fulham","Leeds","D",2.08,3.41,3.42,2015
"2015-10-21","E1","Wolves","Brentford","A",1.91,3.56,3.84,2015
"2015-10-23","E1","Rotherham","Sheffield Weds","A",2.95,3.21,2.46,2015
"2015-10-24","E1","Blackburn","Burnley","A",2.44,3.22,2.92,2015
"2015-10-24","E1","Bolton","Leeds","D",2.4,3.24,2.96,2015
"2015-10-24","E1","Brighton","Preston","D",1.78,3.5,4.7,2015
"2015-10-24","E1","Charlton","Brentford","A",2.67,3.33,2.58,2015
"2015-10-24","E1","Fulham","Reading","H",3.4,3.38,2.12,2015
"2015-10-24","E1","Huddersfield","Derby","A",3.41,3.42,2.1,2015
"2015-10-24","E1","Hull","Birmingham","H",1.77,3.53,4.7,2015
"2015-10-24","E1","Nott'm Forest","Ipswich","D",2.36,3.33,2.96,2015
"2015-10-24","E1","QPR","Milton Keynes Dons","H",2.04,3.43,3.57,2015
"2015-10-24","E1","Wolves","Middlesbrough","A",3.18,3.24,2.27,2015
"2015-10-26","E1","Cardiff","Bristol City","D",2.29,3.32,3.09,2015
