"Date","Div","Res","Odds","OddsDraw","OddsOpp","Season","Team","Res_1_0","Odds_Intervall","Country"
"2014-12-20","D1","Draw",6.67,4.67,1.45,2014,"Ein Frankfurt",0,"(5,10]","DE"
"2015-01-31","D1","Lost",2.63,3.42,2.62,2014,"Ein Frankfurt",0,"(2.5,3]","DE"
"2015-02-03","D1","Draw",3.92,3.92,1.85,2014,"Ein Frankfurt",0,"(3.5,4]","DE"
"2015-02-08","D1","Draw",3.85,3.66,1.92,2014,"Ein Frankfurt",0,"(3.5,4]","DE"
"2015-02-14","D1","Win",2.29,3.49,3.02,2014,"Ein Frankfurt",1,"(2,2.5]","DE"
"2015-02-21","D1","Lost",2.94,3.46,2.35,2014,"Ein Frankfurt",0,"(2.5,3]","DE"
"2015-02-28","D1","Win",2,3.56,3.68,2014,"Ein Frankfurt",1,"(1.5,2]","DE"
"2015-03-08","D1","Lost",2.93,3.33,2.42,2014,"Ein Frankfurt",0,"(2.5,3]","DE"
"2015-03-14","D1","Win",1.71,3.91,4.69,2014,"Ein Frankfurt",1,"(1.5,2]","DE"
"2015-03-21","D1","Lost",2.83,3.47,2.42,2014,"Ein Frankfurt",0,"(2.5,3]","DE"
"2015-04-04","D1","Draw",1.99,3.65,3.62,2014,"Ein Frankfurt",0,"(1.5,2]","DE"
"2015-04-11","D1","Lost",15.01,7.16,1.18,2014,"Ein Frankfurt",0,"(10,100]","DE"
"2015-04-17","D1","Draw",3.95,3.75,1.87,2014,"Ein Frankfurt",0,"(3.5,4]","DE"
"2015-04-25","D1","Lost",9.24,5.39,1.32,2014,"Ein Frankfurt",0,"(5,10]","DE"
"2015-05-02","D1","Lost",3.31,3.67,2.09,2014,"Ein Frankfurt",0,"(3,3.5]","DE"
"2015-05-09","D1","Win",2.74,3.59,2.42,2014,"Ein Frankfurt",1,"(2.5,3]","DE"
"2015-05-16","D1","Draw",3.74,3.54,1.98,2014,"Ein Frankfurt",0,"(3.5,4]","DE"
"2015-05-23","D1","Win",4.5,4.07,1.7,2014,"Ein Frankfurt",1,"(4,5]","DE"
"2015-08-16","D1","Lost",6.54,4.62,1.46,2015,"Ein Frankfurt",0,"(5,10]","DE"
"2015-08-22","D1","Draw",2.18,3.43,3.26,2015,"Ein Frankfurt",0,"(2,2.5]","DE"
"2015-08-29","D1","Win",3.74,3.68,1.93,2015,"Ein Frankfurt",1,"(3.5,4]","DE"
"2015-09-12","D1","Win",2.3,3.39,3.08,2015,"Ein Frankfurt",1,"(2,2.5]","DE"
"2015-09-19","D1","Draw",2.73,3.49,2.48,2015,"Ein Frankfurt",0,"(2.5,3]","DE"
"2015-09-23","D1","Lost",4.15,3.83,1.8,2015,"Ein Frankfurt",0,"(4,5]","DE"
"2015-09-27","D1","Draw",1.96,3.55,3.77,2015,"Ein Frankfurt",0,"(1.5,2]","DE"
"2015-10-03","D1","Lost",2.8,3.29,2.52,2015,"Ein Frankfurt",0,"(2.5,3]","DE"
"2015-10-17","D1","Lost",2.39,3.41,2.9,2015,"Ein Frankfurt",0,"(2,2.5]","DE"
"2015-10-24","D1","Win",2.78,3.4,2.49,2015,"Ein Frankfurt",1,"(2.5,3]","DE"
"2015-10-30","D1","Draw",16.14,7.57,1.17,2015,"Ein Frankfurt",0,"(10,100]","DE"
"2015-11-07","D1","Draw",3.3,3.5,2.14,2015,"Ein Frankfurt",0,"(3,3.5]","DE"
"2015-11-21","D1","Lost",3.73,3.59,1.97,2015,"Ein Frankfurt",0,"(3.5,4]","DE"
"2015-11-28","D1","Lost",3.17,3.46,2.21,2015,"Ein Frankfurt",0,"(3,3.5]","DE"
"2015-12-06","D1","Lost",1.91,3.41,4.2,2015,"Ein Frankfurt",0,"(1.5,2]","DE"
"2015-12-13","D1","Lost",14.75,7.78,1.17,2015,"Ein Frankfurt",0,"(10,100]","DE"
"2015-12-19","D1","Win",2.21,3.46,3.19,2015,"Ein Frankfurt",1,"(2,2.5]","DE"
"2016-01-24","D1","Win",3.49,3.55,2.05,2015,"Ein Frankfurt",1,"(3,3.5]","DE"
"2016-01-30","D1","Draw",3.66,3.5,2.01,2015,"Ein Frankfurt",0,"(3.5,4]","DE"
"2016-02-06","D1","Lost",2.65,3.53,2.54,2015,"Ein Frankfurt",0,"(2.5,3]","DE"
"2016-02-13","D1","Lost",3.93,3.63,1.91,2015,"Ein Frankfurt",0,"(3.5,4]","DE"
"2016-02-19","D1","Draw",2.31,3.43,3.06,2015,"Ein Frankfurt",0,"(2,2.5]","DE"
"2016-02-28","D1","Draw",3.11,3.5,2.24,2015,"Ein Frankfurt",0,"(3,3.5]","DE"
"2016-03-02","D1","Lost",4.34,3.5,1.86,2015,"Ein Frankfurt",0,"(4,5]","DE"
"2016-03-05","D1","Draw",2.56,3.13,2.9,2015,"Ein Frankfurt",0,"(2.5,3]","DE"
"2016-03-12","D1","Lost",5.46,4.4,1.55,2015,"Ein Frankfurt",0,"(5,10]","DE"
"2016-03-19","D1","Win",1.84,3.57,4.32,2015,"Ein Frankfurt",1,"(1.5,2]","DE"
"2016-04-02","D1","Lost",25.1,10.12,1.09,2015,"Ein Frankfurt",0,"(10,100]","DE"
"2016-04-09","D1","Lost",2.38,3.42,2.91,2015,"Ein Frankfurt",0,"(2,2.5]","DE"
"2016-04-16","D1","Lost",8.21,4.93,1.37,2015,"Ein Frankfurt",0,"(5,10]","DE"
"2016-04-24","D1","Win",2.82,3.32,2.49,2015,"Ein Frankfurt",1,"(2.5,3]","DE"
"2016-04-30","D1","Win",2.89,3.27,2.48,2015,"Ein Frankfurt",1,"(2.5,3]","DE"
"2016-05-07","D1","Win",6.81,4.69,1.44,2015,"Ein Frankfurt",1,"(5,10]","DE"
"2016-05-14","D1","Lost",3.66,3.65,1.97,2015,"Ein Frankfurt",0,"(3.5,4]","DE"
"2016-08-27","D1","Win",3.28,3.43,2.19,2016,"Ein Frankfurt",1,"(3,3.5]","DE"
"2016-09-10","D1","Lost",2.39,3.29,3.03,2016,"Ein Frankfurt",0,"(2,2.5]","DE"
"2016-09-17","D1","Win",3.86,3.52,1.97,2016,"Ein Frankfurt",1,"(3.5,4]","DE"
"2016-09-20","D1","Win",3.43,3.26,2.22,2016,"Ein Frankfurt",1,"(3,3.5]","DE"
"2016-09-24","D1","Draw",2.37,3.18,3.2,2016,"Ein Frankfurt",0,"(2,2.5]","DE"
"2016-10-01","D1","Lost",3.11,3.34,2.34,2016,"Ein Frankfurt",0,"(3,3.5]","DE"
"2016-10-15","D1","Draw",12.34,5.82,1.26,2016,"Ein Frankfurt",0,"(10,100]","DE"
"2016-10-21","D1","Win",2.98,3.27,2.47,2016,"Ein Frankfurt",1,"(2.5,3]","DE"
"2016-10-28","D1","Draw",4.43,3.57,1.85,2016,"Ein Frankfurt",0,"(4,5]","DE"
"2016-11-05","D1","Win",2.61,3.15,2.86,2016,"Ein Frankfurt",1,"(2.5,3]","DE"
"2016-11-20","D1","Win",2.56,3.38,2.76,2016,"Ein Frankfurt",1,"(2.5,3]","DE"
"2016-11-26","D1","Win",4.86,4.02,1.68,2016,"Ein Frankfurt",1,"(4,5]","DE"
"2016-12-04","D1","Draw",2.77,3.01,2.8,2016,"Ein Frankfurt",0,"(2.5,3]","DE"
"2016-12-09","D1","Draw",2.44,3.33,2.97,2016,"Ein Frankfurt",0,"(2,2.5]","DE"
"2016-12-17","D1","Lost",2.95,3.21,2.5,2016,"Ein Frankfurt",0,"(2.5,3]","DE"
"2016-12-20","D1","Win",2.08,3.3,3.78,2016,"Ein Frankfurt",1,"(2,2.5]","DE"
"2017-01-21","D1","Lost",5.73,3.73,1.66,2016,"Ein Frankfurt",0,"(5,10]","DE"
"2017-01-27","D1","Win",5.39,3.58,1.73,2016,"Ein Frankfurt",1,"(5,10]","DE"
"2017-02-05","D1","Win",1.58,3.88,6.38,2016,"Ein Frankfurt",1,"(1.5,2]","DE"
"2017-02-11","D1","Lost",4.41,3.52,1.87,2016,"Ein Frankfurt",0,"(4,5]","DE"
"2017-02-18","D1","Lost",2.12,3.14,3.87,2016,"Ein Frankfurt",0,"(2,2.5]","DE"
"2017-02-25","D1","Lost",3.89,3.19,2.1,2016,"Ein Frankfurt",0,"(3.5,4]","DE"
"2017-03-05","D1","Lost",2.12,3.32,3.64,2016,"Ein Frankfurt",0,"(2,2.5]","DE"
"2017-03-11","D1","Lost",24.69,9.05,1.12,2016,"Ein Frankfurt",0,"(10,100]","DE"
"2017-03-18","D1","Draw",2.25,3.25,3.39,2016,"Ein Frankfurt",0,"(2,2.5]","DE"
"2017-04-01","D1","Draw",2.57,3.22,2.87,2016,"Ein Frankfurt",0,"(2.5,3]","DE"
"2017-04-04","D1","Lost",3.3,3.17,2.33,2016,"Ein Frankfurt",0,"(3,3.5]","DE"
"2017-04-07","D1","Draw",2.03,3.51,3.72,2016,"Ein Frankfurt",0,"(2,2.5]","DE"
"2017-04-15","D1","Lost",7.41,4.51,1.44,2016,"Ein Frankfurt",0,"(5,10]","DE"
"2017-04-22","D1","Win",1.74,3.59,5.04,2016,"Ein Frankfurt",1,"(1.5,2]","DE"
"2017-04-30","D1","Lost",5.74,4.17,1.56,2016,"Ein Frankfurt",0,"(5,10]","DE"
"2017-05-06","D1","Lost",2.62,3.32,2.73,2016,"Ein Frankfurt",0,"(2.5,3]","DE"
"2017-05-13","D1","Lost",4.88,3.8,1.72,2016,"Ein Frankfurt",0,"(4,5]","DE"
"2017-05-20","D1","Draw",3.76,3.73,1.93,2016,"Ein Frankfurt",0,"(3.5,4]","DE"
"2017-08-20","D1","Draw",2.93,3.22,2.48,2017,"Ein Frankfurt",0,"(2.5,3]","DE"
"2017-08-26","D1","Lost",2.27,3.29,3.25,2017,"Ein Frankfurt",0,"(2,2.5]","DE"
"2017-09-09","D1","Win",4.26,3.59,1.86,2017,"Ein Frankfurt",1,"(4,5]","DE"
"2017-09-16","D1","Lost",1.86,3.43,4.49,2017,"Ein Frankfurt",0,"(1.5,2]","DE"
"2017-09-20","D1","Win",2.62,3.15,2.83,2017,"Ein Frankfurt",1,"(2.5,3]","DE"
"2017-09-23","D1","Lost",5.04,3.83,1.69,2017,"Ein Frankfurt",0,"(5,10]","DE"
"2017-09-30","D1","Win",1.93,3.47,4.01,2017,"Ein Frankfurt",1,"(1.5,2]","DE"
"2017-10-14","D1","Win",3.05,3.17,2.45,2017,"Ein Frankfurt",1,"(3,3.5]","DE"
"2017-10-21","D1","Draw",4.86,3.8,1.72,2017,"Ein Frankfurt",0,"(4,5]","DE"
"2017-10-27","D1","Draw",2.53,3.32,2.83,2017,"Ein Frankfurt",0,"(2.5,3]","DE"
"2017-11-03","D1","Win",1.77,3.78,4.59,2017,"Ein Frankfurt",1,"(1.5,2]","DE"
"2017-11-18","D1","Draw",3.23,3.53,2.18,2017,"Ein Frankfurt",0,"(3,3.5]","DE"
"2017-11-25","D1","Lost",2.66,3.44,2.59,2017,"Ein Frankfurt",0,"(2.5,3]","DE"
"2017-12-03","D1","Win",2.7,3.2,2.7,2017,"Ein Frankfurt",1,"(2.5,3]","DE"
"2017-12-09","D1","Lost",6.83,4.68,1.45,2017,"Ein Frankfurt",0,"(5,10]","DE"
"2017-12-12","D1","Win",2.84,3.15,2.66,2017,"Ein Frankfurt",1,"(2.5,3]","DE"
"2017-12-16","D1","Draw",2.52,3.17,2.95,2017,"Ein Frankfurt",0,"(2.5,3]","DE"
"2018-01-13","D1","Draw",1.84,3.56,4.39,2017,"Ein Frankfurt",0,"(1.5,2]","DE"
"2018-01-20","D1","Win",3.35,3.31,2.22,2017,"Ein Frankfurt",1,"(3,3.5]","DE"
"2018-01-26","D1","Win",2.48,3.35,2.87,2017,"Ein Frankfurt",1,"(2,2.5]","DE"
"2018-02-04","D1","Lost",3.12,3.23,2.38,2017,"Ein Frankfurt",0,"(3,3.5]","DE"
"2018-02-10","D1","Win",1.89,3.52,4.23,2017,"Ein Frankfurt",1,"(1.5,2]","DE"
"2018-02-19","D1","Win",2.53,3.35,2.79,2017,"Ein Frankfurt",1,"(2.5,3]","DE"
"2018-02-24","D1","Lost",3.09,3.21,2.42,2017,"Ein Frankfurt",0,"(3,3.5]","DE"
"2018-03-03","D1","Win",1.76,3.69,4.84,2017,"Ein Frankfurt",1,"(1.5,2]","DE"
"2018-03-11","D1","Lost",4.58,3.81,1.76,2017,"Ein Frankfurt",0,"(4,5]","DE"
"2018-03-17","D1","Win",1.65,3.81,5.65,2017,"Ein Frankfurt",1,"(1.5,2]","DE"
"2018-04-01","D1","Lost",3.04,3.27,2.39,2017,"Ein Frankfurt",0,"(3,3.5]","DE"
"2018-04-08","D1","Draw",2.51,3.41,2.81,2017,"Ein Frankfurt",0,"(2.5,3]","DE"
"2018-04-14","D1","Lost",4.58,3.71,1.78,2017,"Ein Frankfurt",0,"(4,5]","DE"
"2018-04-21","D1","Lost",1.92,3.44,4.19,2017,"Ein Frankfurt",0,"(1.5,2]","DE"
"2018-04-28","D1","Lost",5.19,4.13,1.63,2017,"Ein Frankfurt",0,"(5,10]","DE"
"2018-05-05","D1","Win",1.94,3.77,3.71,2017,"Ein Frankfurt",1,"(1.5,2]","DE"
"2018-05-12","D1","Lost",2.89,3.43,2.41,2017,"Ein Frankfurt",0,"(2.5,3]","DE"
"2018-08-25","D1","Win",3.19,3.25,2.34,2018,"Ein Frankfurt",1,"(3,3.5]","DE"
"2018-09-01","D1","Lost",2.42,3.4,2.94,2018,"Ein Frankfurt",0,"(2,2.5]","DE"
"2018-09-14","D1","Lost",7.62,4.74,1.42,2018,"Ein Frankfurt",0,"(5,10]","DE"
"2018-09-23","D1","Draw",3.04,3.46,2.32,2018,"Ein Frankfurt",0,"(3,3.5]","DE"
"2018-09-26","D1","Lost",4.59,3.82,1.76,2018,"Ein Frankfurt",0,"(4,5]","DE"
"2012-03-31","Allsvenskan","Win",1.66,3.68,5,2012,"Elfsborg",1,"(1.5,2]","SE"
"2012-04-08","Allsvenskan","Lost",3.73,3.34,1.97,2012,"Elfsborg",0,"(3.5,4]","SE"
"2012-04-12","Allsvenskan","Win",1.5,4.06,6.11,2012,"Elfsborg",1,"(1,1.5]","SE"
"2012-04-16","Allsvenskan","Win",1.95,3.34,3.76,2012,"Elfsborg",1,"(1.5,2]","SE"
"2012-04-23","Allsvenskan","Win",2.04,3.34,3.49,2012,"Elfsborg",1,"(2,2.5]","SE"
"2012-04-26","Allsvenskan","Win",1.64,3.68,5.18,2012,"Elfsborg",1,"(1.5,2]","SE"
"2012-05-02","Allsvenskan","Win",1.55,3.93,5.7,2012,"Elfsborg",1,"(1.5,2]","SE"
"2012-05-07","Allsvenskan","Win",1.94,3.45,3.72,2012,"Elfsborg",1,"(1.5,2]","SE"
"2012-05-13","Allsvenskan","Win",1.69,3.49,5.09,2012,"Elfsborg",1,"(1.5,2]","SE"
"2012-05-17","Allsvenskan","Lost",3.94,3.45,1.88,2012,"Elfsborg",0,"(3.5,4]","SE"
"2012-05-21","Allsvenskan","Win",2.07,3.28,3.48,2012,"Elfsborg",1,"(2,2.5]","SE"
"2012-05-24","Allsvenskan","Win",1.78,3.55,4.39,2012,"Elfsborg",1,"(1.5,2]","SE"
"2012-06-30","Allsvenskan","Lost",1.79,3.55,4.25,2012,"Elfsborg",0,"(1.5,2]","SE"
"2012-07-08","Allsvenskan","Draw",1.54,3.88,5.91,2012,"Elfsborg",0,"(1.5,2]","SE"
"2012-07-15","Allsvenskan","Lost",2.1,3.31,3.39,2012,"Elfsborg",0,"(2,2.5]","SE"
"2012-07-22","Allsvenskan","Win",1.62,3.77,5.26,2012,"Elfsborg",1,"(1.5,2]","SE"
"2012-07-29","Allsvenskan","Draw",2.62,3.22,2.62,2012,"Elfsborg",0,"(2.5,3]","SE"
"2012-08-12","Allsvenskan","Win",2.31,3.28,2.97,2012,"Elfsborg",1,"(2,2.5]","SE"
"2012-08-18","Allsvenskan","Win",1.64,3.75,5.11,2012,"Elfsborg",1,"(1.5,2]","SE"
"2012-08-26","Allsvenskan","Lost",3.22,3.34,2.16,2012,"Elfsborg",0,"(3,3.5]","SE"
"2012-09-02","Allsvenskan","Win",1.27,5.41,10.18,2012,"Elfsborg",1,"(1,1.5]","SE"
"2012-09-16","Allsvenskan","Lost",2.71,3.29,2.49,2012,"Elfsborg",0,"(2.5,3]","SE"
"2012-09-23","Allsvenskan","Draw",1.33,4.83,9,2012,"Elfsborg",0,"(1,1.5]","SE"
"2012-09-26","Allsvenskan","Draw",3.95,3.45,1.88,2012,"Elfsborg",0,"(3.5,4]","SE"
"2012-09-30","Allsvenskan","Win",1.32,5.07,8.53,2012,"Elfsborg",1,"(1,1.5]","SE"
"2012-10-07","Allsvenskan","Win",1.32,4.9,8.78,2012,"Elfsborg",1,"(1,1.5]","SE"
"2012-10-21","Allsvenskan","Lost",1.97,3.48,3.61,2012,"Elfsborg",0,"(1.5,2]","SE"
"2012-10-29","Allsvenskan","Win",1.33,4.88,8.58,2012,"Elfsborg",1,"(1,1.5]","SE"
"2012-11-01","Allsvenskan","Win",1.81,3.54,4.15,2012,"Elfsborg",1,"(1.5,2]","SE"
"2012-11-04","Allsvenskan","Draw",1.23,5.89,10.79,2012,"Elfsborg",0,"(1,1.5]","SE"
"2013-04-01","Allsvenskan","Draw",2.04,3.26,3.65,2013,"Elfsborg",0,"(2,2.5]","SE"
"2013-04-07","Allsvenskan","Draw",1.99,3.35,3.74,2013,"Elfsborg",0,"(1.5,2]","SE"
"2013-04-15","Allsvenskan","Draw",2.08,3.33,3.44,2013,"Elfsborg",0,"(2,2.5]","SE"
"2013-04-18","Allsvenskan","Draw",2.37,3.2,2.98,2013,"Elfsborg",0,"(2,2.5]","SE"
"2013-04-22","Allsvenskan","Win",1.55,3.81,6.17,2013,"Elfsborg",1,"(1.5,2]","SE"
"2013-04-28","Allsvenskan","Win",2.21,3.19,3.27,2013,"Elfsborg",1,"(2,2.5]","SE"
"2013-05-05","Allsvenskan","Win",1.41,4.34,7.82,2013,"Elfsborg",1,"(1,1.5]","SE"
"2013-05-10","Allsvenskan","Win",2.23,3.29,3.16,2013,"Elfsborg",1,"(2,2.5]","SE"
"2013-05-20","Allsvenskan","Lost",3.64,3.32,2.02,2013,"Elfsborg",0,"(3.5,4]","SE"
"2013-05-23","Allsvenskan","Win",1.29,5.18,9.9,2013,"Elfsborg",1,"(1,1.5]","SE"
"2013-06-01","Allsvenskan","Win",2.64,3.3,2.58,2013,"Elfsborg",1,"(2.5,3]","SE"
"2013-06-19","Allsvenskan","Draw",1.39,4.44,8.08,2013,"Elfsborg",0,"(1,1.5]","SE"
"2013-06-24","Allsvenskan","Lost",3.64,3.38,2.01,2013,"Elfsborg",0,"(3.5,4]","SE"
"2013-06-30","Allsvenskan","Win",1.24,5.65,12.3,2013,"Elfsborg",1,"(1,1.5]","SE"
"2013-07-06","Allsvenskan","Lost",1.47,4.2,6.74,2013,"Elfsborg",0,"(1,1.5]","SE"
"2013-07-13","Allsvenskan","Draw",1.25,5.73,11.2,2013,"Elfsborg",0,"(1,1.5]","SE"
"2013-07-27","Allsvenskan","Draw",2.12,3.31,3.4,2013,"Elfsborg",0,"(2,2.5]","SE"
"2013-08-03","Allsvenskan","Lost",3.68,3.4,1.99,2013,"Elfsborg",0,"(3.5,4]","SE"
"2013-08-10","Allsvenskan","Win",1.51,4.04,6.47,2013,"Elfsborg",1,"(1.5,2]","SE"
"2013-08-17","Allsvenskan","Lost",3.02,3.31,2.29,2013,"Elfsborg",0,"(3,3.5]","SE"
"2013-08-25","Allsvenskan","Lost",1.41,4.48,7.4,2013,"Elfsborg",0,"(1,1.5]","SE"
"2013-09-01","Allsvenskan","Win",2.82,3.22,2.48,2013,"Elfsborg",1,"(2.5,3]","SE"
"2013-09-15","Allsvenskan","Win",1.69,3.63,4.89,2013,"Elfsborg",1,"(1.5,2]","SE"
"2013-09-22","Allsvenskan","Draw",2.24,3.33,3.11,2013,"Elfsborg",0,"(2,2.5]","SE"
"2013-09-25","Allsvenskan","Lost",2.01,3.44,3.54,2013,"Elfsborg",0,"(2,2.5]","SE"
"2013-09-29","Allsvenskan","Draw",1.84,3.57,4.06,2013,"Elfsborg",0,"(1.5,2]","SE"
"2013-10-06","Allsvenskan","Win",1.39,4.6,7.7,2013,"Elfsborg",1,"(1,1.5]","SE"
"2013-10-20","Allsvenskan","Draw",1.81,3.57,4.26,2013,"Elfsborg",0,"(1.5,2]","SE"
"2013-10-28","Allsvenskan","Lost",3.29,3.33,2.15,2013,"Elfsborg",0,"(3,3.5]","SE"
"2013-11-03","Allsvenskan","Win",2.88,3.29,2.38,2013,"Elfsborg",1,"(2.5,3]","SE"
"2014-03-31","Allsvenskan","Lost",2.27,3.18,3.2,2014,"Elfsborg",0,"(2,2.5]","SE"
"2014-04-04","Allsvenskan","Win",2.04,3.3,3.66,2014,"Elfsborg",1,"(2,2.5]","SE"
"2014-04-14","Allsvenskan","Draw",2.37,3.23,2.96,2014,"Elfsborg",0,"(2,2.5]","SE"
"2014-04-17","Allsvenskan","Win",1.86,3.48,4.08,2014,"Elfsborg",1,"(1.5,2]","SE"
"2014-04-21","Allsvenskan","Win",1.66,3.7,5.09,2014,"Elfsborg",1,"(1.5,2]","SE"
"2014-04-28","Allsvenskan","Win",1.33,4.9,9.18,2014,"Elfsborg",1,"(1,1.5]","SE"
"2014-05-04","Allsvenskan","Draw",2.91,3.28,2.39,2014,"Elfsborg",0,"(2.5,3]","SE"
"2014-05-07","Allsvenskan","Win",1.27,5.43,10.75,2014,"Elfsborg",1,"(1,1.5]","SE"
"2014-05-11","Allsvenskan","Win",1.83,3.51,4.19,2014,"Elfsborg",1,"(1.5,2]","SE"
"2014-05-15","Allsvenskan","Lost",3.24,3.3,2.19,2014,"Elfsborg",0,"(3,3.5]","SE"
"2014-05-24","Allsvenskan","Win",1.36,4.75,8.35,2014,"Elfsborg",1,"(1,1.5]","SE"
"2014-06-01","Allsvenskan","Lost",2.11,3.31,3.4,2014,"Elfsborg",0,"(2,2.5]","SE"
"2014-07-07","Allsvenskan","Draw",2.36,3.21,3.02,2014,"Elfsborg",0,"(2,2.5]","SE"
"2014-07-13","Allsvenskan","Draw",1.21,6.15,13.14,2014,"Elfsborg",0,"(1,1.5]","SE"
"2014-07-20","Allsvenskan","Lost",2.18,3.4,3.15,2014,"Elfsborg",0,"(2,2.5]","SE"
"2014-07-27","Allsvenskan","Win",1.49,4.32,6.06,2014,"Elfsborg",1,"(1,1.5]","SE"
"2014-08-03","Allsvenskan","Win",1.34,4.96,8.56,2014,"Elfsborg",1,"(1,1.5]","SE"
"2014-08-11","Allsvenskan","Win",2.81,3.27,2.47,2014,"Elfsborg",1,"(2.5,3]","SE"
"2014-08-14","Allsvenskan","Lost",2.32,3.3,3,2014,"Elfsborg",0,"(2,2.5]","SE"
"2014-08-17","Allsvenskan","Win",1.53,4.07,5.94,2014,"Elfsborg",1,"(1.5,2]","SE"
"2014-08-24","Allsvenskan","Draw",1.99,3.43,3.6,2014,"Elfsborg",0,"(1.5,2]","SE"
"2014-08-31","Allsvenskan","Win",1.31,5.16,8.97,2014,"Elfsborg",1,"(1,1.5]","SE"
"2014-09-14","Allsvenskan","Draw",2.06,3.33,3.55,2014,"Elfsborg",0,"(2,2.5]","SE"
"2014-09-21","Allsvenskan","Lost",1.76,3.61,4.46,2014,"Elfsborg",0,"(1.5,2]","SE"
"2014-09-24","Allsvenskan","Win",1.31,5.08,9.56,2014,"Elfsborg",1,"(1,1.5]","SE"
"2014-09-28","Allsvenskan","Draw",1.93,3.48,3.79,2014,"Elfsborg",0,"(1.5,2]","SE"
"2014-10-05","Allsvenskan","Lost",2.11,3.38,3.34,2014,"Elfsborg",0,"(2,2.5]","SE"
"2014-10-18","Allsvenskan","Win",3.44,3.42,2.06,2014,"Elfsborg",1,"(3,3.5]","SE"
"2014-10-26","Allsvenskan","Lost",1.52,4.17,5.87,2014,"Elfsborg",0,"(1.5,2]","SE"
"2014-11-01","Allsvenskan","Win",1.22,6.3,11.58,2014,"Elfsborg",1,"(1,1.5]","SE"
"2015-04-05","Allsvenskan","Win",2.64,3.14,2.71,2015,"Elfsborg",1,"(2.5,3]","SE"
"2015-04-08","Allsvenskan","Draw",1.56,3.96,5.72,2015,"Elfsborg",0,"(1.5,2]","SE"
"2015-04-13","Allsvenskan","Win",2.3,3.32,3,2015,"Elfsborg",1,"(2,2.5]","SE"
"2015-04-21","Allsvenskan","Win",1.9,3.47,3.97,2015,"Elfsborg",1,"(1.5,2]","SE"
"2015-04-26","Allsvenskan","Lost",1.73,3.7,4.57,2015,"Elfsborg",0,"(1.5,2]","SE"
"2015-04-29","Allsvenskan","Win",1.49,4.03,6.77,2015,"Elfsborg",1,"(1,1.5]","SE"
"2015-05-03","Allsvenskan","Win",1.67,3.75,4.95,2015,"Elfsborg",1,"(1.5,2]","SE"
"2015-05-11","Allsvenskan","Draw",2.6,3.26,2.65,2015,"Elfsborg",0,"(2.5,3]","SE"
"2015-05-20","Allsvenskan","Win",1.52,4.05,6.15,2015,"Elfsborg",1,"(1.5,2]","SE"
"2015-05-24","Allsvenskan","Win",1.62,3.78,5.38,2015,"Elfsborg",1,"(1.5,2]","SE"
"2015-05-31","Allsvenskan","Draw",1.44,4.39,6.99,2015,"Elfsborg",0,"(1,1.5]","SE"
"2015-06-04","Allsvenskan","Lost",3.63,3.27,2.05,2015,"Elfsborg",0,"(3.5,4]","SE"
"2015-06-07","Allsvenskan","Win",1.28,5.38,10.27,2015,"Elfsborg",1,"(1,1.5]","SE"
"2015-07-05","Allsvenskan","Draw",1.48,4.22,6.47,2015,"Elfsborg",0,"(1,1.5]","SE"
"2015-07-12","Allsvenskan","Win",1.66,3.85,4.93,2015,"Elfsborg",1,"(1.5,2]","SE"
"2015-07-26","Allsvenskan","Lost",3.03,3.31,2.31,2015,"Elfsborg",0,"(3,3.5]","SE"
"2015-08-02","Allsvenskan","Win",1.29,5.2,10.13,2015,"Elfsborg",1,"(1,1.5]","SE"
"2015-08-09","Allsvenskan","Draw",2.39,3.41,2.8,2015,"Elfsborg",0,"(2,2.5]","SE"
"2015-08-12","Allsvenskan","Win",1.79,3.6,4.35,2015,"Elfsborg",1,"(1.5,2]","SE"
"2015-08-16","Allsvenskan","Win",1.79,3.69,4.21,2015,"Elfsborg",1,"(1.5,2]","SE"
"2015-08-23","Allsvenskan","Win",2.22,3.27,3.19,2015,"Elfsborg",1,"(2,2.5]","SE"
"2015-08-30","Allsvenskan","Lost",1.29,5.45,9.33,2015,"Elfsborg",0,"(1,1.5]","SE"
"2015-09-12","Allsvenskan","Draw",4.32,3.69,1.77,2015,"Elfsborg",0,"(4,5]","SE"
"2015-09-21","Allsvenskan","Lost",2.18,3.42,3.13,2015,"Elfsborg",0,"(2,2.5]","SE"
"2015-09-24","Allsvenskan","Draw",2.52,3.26,2.73,2015,"Elfsborg",0,"(2.5,3]","SE"
"2015-09-28","Allsvenskan","Win",1.3,5.28,9.25,2015,"Elfsborg",1,"(1,1.5]","SE"
"2015-10-04","Allsvenskan","Lost",1.95,3.62,3.57,2015,"Elfsborg",0,"(1.5,2]","SE"
"2015-10-19","Allsvenskan","Win",2.35,3.51,2.82,2015,"Elfsborg",1,"(2,2.5]","SE"
"2015-10-25","Allsvenskan","Lost",2.54,3.48,2.6,2015,"Elfsborg",0,"(2.5,3]","SE"
"2015-10-31","Allsvenskan","Win",1.21,6.52,12.17,2015,"Elfsborg",1,"(1,1.5]","SE"
"2016-04-03","Allsvenskan","Lost",3.31,3.45,2.11,2016,"Elfsborg",0,"(3,3.5]","SE"
"2016-04-07","Allsvenskan","Win",1.65,3.84,5.04,2016,"Elfsborg",1,"(1.5,2]","SE"
